customer_id,first_name,last_name,age,gender,postal_code,email,phone_number,membership_status,total_spending,average_order_value,frequency,preferred_category,churned,join_date,last_purchased
683,Léa,Jackson,46,M,69003,ljackson@web.de,33479198153,BASIC,570.96,12.41,46,BREAD,False,20/07/2023 13:59,22/02/1910 12:36
686,Ethan,Petit,67,M,69003,ETHANP@ORANGE.FR,0,GOLD,971.71,48.59,20,BREAD,False,13/09/2022 13:29,02/08/2023 15:54
689,Mia,Baker,50,M,69001,mia.baker@gmail.com,33322845746,GOLD,277.25,7.92,35,BREAD,False,18/03/2013 16:51,17/07/2023 10:24
699,Amelia,Robinson,52,U,69003,AMELIA.ROBINSON@LAPOSTE.NET,+286 (238)-133-4149,BASIC,519.19,18.54,28,BREAD,True,09/12/1964 16:44,25/02/2023 14:34
702,Alexander,Schmidt,45,F,69006,ALEXANDER_SCHMIDT@ICLOUD.COM,33779921043,GOLD,715.67,715.67,1,BREAD,True,13/08/2021 13:54,26/01/2023 9:18
709,Liam,Moreau,26,F,69007,Liammoreau@gmx.de,+17 (596)-366-7735,BASIC,733.97,26.21,28,BREAD,False,05/03/2022 11:24,09/08/1915 15:56
727,Mia,Fischer,57,F,69002,MIAFISCHER@WEB.DE,33219014159,SILVER,280.78,18.72,15,BREAD,True,20/12/2021 13:55,10/04/2023 10:08
740,Alexander,Wright,45,F,69003,awright@protonmail.com,+35 (591)-109-3425,SILVER,822.16,24.91,33,BREAD,False,17/12/2009 10:35,15/12/2022 12:01
747,Liam,Smith,37,M,69007,lsmith@wanadoo.fr,2+-,GOLD,711.65,3062.94,33,BREAD,False,14/12/2021 11:59,18/08/2023 10:26
749,Mason,Rodriguez,51,F,69006,Masonrodriguez@gmail.com,33998627313,BASIC,590483.2,32.9,10,BREAD,False,19/12/2030 15:36,19/03/2054 13:34
754,Emma,Dubois,20,M,69003,Emmadubois@wanadoo.fr,33873543544,BASIC,225.75,56.44,4,BREAD,True,08/06/2022 11:52,17/10/2028 16:33
759,Léa,Adams,53,F,69006,Ladams@wanadoo.fr,33946615862,GOLD,852.91,19.38,44,BREAD,True,10/03/2021 12:22,04/01/2023 13:11
764,Amélie,Anderson,58,M,69003,amélieanderson@web.de,33191517125,SILVER,148.64,11.43,13,BREAD,True,27/09/1992 13:00,30/04/1920 10:04
765,Mia,Hall,24,F,69007,MIA.HALL@YANDEX.COM,33745027915,SILVER,835.23,46.4,18,BREAD,False,28/01/2017 13:19,11/07/2023 12:45
768,Hannah,Martin,62,F,69006,Hannahmartin@icloud.com,33373028613,GOLD,319.27,9.12,35,BREAD,False,14/08/1903 10:43,04/12/2023 16:31
776,Sophie,Lewis,19,M,69002,Sophiel@wanadoo.fr,33242037715,GOLD,732.93,17.88,41,BREAD,True,23/05/2021 12:47,26/05/2079 15:47
778,Alexander,Laurent,63,F,69002,ALEXANDER_LAURENT@FREE.FR,33307652694,SILVER,886.38,26.07,34,BREAD,False,24/08/2022 11:36,15/05/2030 14:26
786,William,Baker,50,F,69007,WILLIAMBAKER@WANADOO.FR,33294552329,BASIC,499.95,17.24,29,BREAD,True,07/02/2024 10:06,26/02/2023 14:09
790,Emily,Thomas,58,F,69001,emily_thomas@yahoo.com,33447484047,GOLD,866.49,39.39,22,BREAD,True,10/09/2022 13:29,05/03/2023 12:11
818,Lucas,Schneider,30,M,69002,lucas_schneider@wanadoo.fr,33586820685,GOLD,335.83,7.15,47,BREAD,False,19/06/2077 9:47,25/06/1996 12:12
819,Marie,Robert,48,M,69002,marierobert@gmail.com,33292134829,GOLD,123.93,4.27,29,BREAD,False,12/03/2022 9:49,16/11/2025 11:49
108,Finn,Weber,34,F,69003,finnw@laposte.net,33249004719,SILVER,455.76,455.76,1,PASTRIES,False,11/10/2016 15:07,13/12/2023 13:29
109,Chloe,Dubois,21,F,69007,Chloed@yahoo.com,33124046901,BASIC,579.15,115.83,5,PASTRIES,True,15/05/2023 12:56,26/12/2023 9:49
110,Hannah,Miller,28,F,69007,hmiller@web.de,6,SILVER,704.1,25.15,28,PASTRIES,False,06/08/2023 12:32,23/10/2040 14:58
115,Paul,Richard,25,F,69007,Paul.richard@yandex.com,33724009690,SILVER,566.45,15.31,37,PASTRIES,False,28/09/2019 13:49,29/03/2010 12:47
121,Alexander,White,49,M,69001,ALEXANDER_WHITE@ICLOUD.COM,33402406005,GOLD,708.7,78.74,9,PASTRIES,False,01/02/2025 12:34,13/12/2023 15:09
128,Liam,Becker,41,M,69002,Lbecker@gmail.com,33902788660,BASIC,854.2,17.08,50,PASTRIES,True,03/02/2021 15:04,28/05/2023 9:56
129,William,Martinez,36,F,69003,wmartinez@gmx.de,33694459920,SILVER,617.9,12.87,48,PASTRIES,False,25/07/2023 12:52,30/10/2019 12:12
136,Leon,Jackson,53,F,69003,leon.jackson@gmail.com,33841617689,SILVER,247.61,6.04,41,PASTRIES,False,17/10/2031 9:47,31/03/1948 13:12
145,Amélie,Wright,62,M,69002,AMÉLIE.WRIGHT@HOTMAIL.COM,33490953652,SILVER,147818.25,2.5,33,PASTRIES,False,13/03/2023 15:45,13/07/1974 13:03
147,Finn,Simon,55,M,69007,FSIMON@PROTONMAIL.COM,8,GOLD,792.34,20.85,38,PASTRIES,False,12/12/1944 15:29,11/12/2023 10:17
153,Charlotte,Robinson,45,M,69002,CHARLOTTER@WANADOO.FR,33812517973,GOLD,361.8,9.52,38,PASTRIES,False,09/11/1948 9:51,23/11/2023 12:37
162,Lucas,Harris,26,F,69003,lharris@orange.fr,33368867744,GOLD,995.14,23.14,43,PASTRIES,False,03/10/2023 13:03,19/11/2023 11:04
165,Louis,Richard,45,M,69001,Louisrichard@gmx.de,33673494636,SILVER,617.23,17.15,36,PASTRIES,True,06/06/2022 12:46,23/07/2002 15:49
166,Hugo,Garcia,22,M,69001,hugog@free.fr,33798344858,SILVER,793.86,28.35,28,PASTRIES,False,19/04/2023 15:11,11/01/1997 12:32
177,Olivia,Scott,57,M,69001,olivia_scott@orange.fr,33196292443,GOLD,427.23,61.03,7,PASTRIES,False,28/01/1961 12:07,07/11/2029 12:46
179,Léa,Martinez,40,M,69003,léa.martinez@mail.com,00,BASIC,981.83,17427.66,8,PASTRIES,True,24/07/2021 14:44,12/10/2029 9:18
181,Harper,Fischer,20,F,69007,Harper_fischer@web.de,33630901444,BASIC,566.57,31.48,18,PASTRIES,False,19/11/1935 10:47,23/09/2026 15:56
184,Amélie,Laurent,61,F,69007,Alaurent@mail.com,33905531771,BASIC,521.14,21.71,24,PASTRIES,True,24/09/2000 14:11,05/07/2023 11:01
202,Marie,Smith,47,M,69001,MARIES@WANADOO.FR,0,BASIC,564.67,35.29,16,PASTRIES,True,16/04/2022 9:31,03/09/2023 13:38
212,Isabella,Harris,55,F,69003,ISABELLA.HARRIS@PROTONMAIL.COM,33945071502,GOLD,546.73,15.19,36,PASTRIES,True,23/08/2023 13:23,04/09/2023 9:50
214,Leon,Adams,34,F,69003,Ladams@outlook.com,33536002752,GOLD,144.24,3.14,46,PASTRIES,False,20/01/2021 14:25,13/09/2023 11:36
215,Sophia,Richard,69,M,69006,SOPHIA_RICHARD@GMAIL.COM,33101755035,BASIC,568.84,18.35,31,PASTRIES,True,12/03/2029 10:24,22/04/1901 13:33
218,Léa,Bernard,22,F,69001,léab@wanadoo.fr,33920829505,GOLD,700.45,63.68,11,PASTRIES,False,27/07/2023 9:25,17/12/2023 10:30
226,Chloe,Robert,45,U,69001,CHLOER@GMX.DE,33804345259,GOLD,121.25,10.1,12,PASTRIES,True,25/03/2076 16:57,27/03/2023 16:54
231,Charlotte,Fischer,27,M,69001,cfischer@mail.com,33230696170,GOLD,57.79,2.41,24,PASTRIES,False,03/05/2022 9:40,17/08/2023 13:29
232,Paul,Lewis,60,M,69006,PAUL.LEWIS@MAIL.COM,+82 (700)-963-5851,BASIC,128.5,3.21,40,PASTRIES,False,12/03/2023 10:53,11/05/2028 9:26
251,Isabella,King,29,M,69002,iking@laposte.net,+40,GOLD,223.58,6.21,36,PASTRIES,True,19/01/2023 15:02,29/07/2026 11:09
254,Sophia,Rodriguez,54,M,69003,sophiarodriguez@free.fr,33417470675,GOLD,976.3,108.48,9,PASTRIES,True,30/01/2024 14:22,02/06/2031 11:19
257,Léa,Leroy,45,M,69007,léa_leroy@web.de,33119118033,BASIC,110.88,829.28,19,PASTRIES,False,01/11/2021 10:11,12/03/2023 9:23
261,Ava,Hoffmann,51,M,69007,avahoffmann@orange.fr,33262037363,SILVER,82.74,5.17,16,PASTRIES,False,08/06/2023 16:13,19/10/2023 13:09
272,Benjamin,Johnson,49,F,69006,benjamin.johnson@wanadoo.fr,33550669503,GOLD,205.19,9.33,22,PASTRIES,True,18/01/2028 15:02,21/07/2019 13:43
276,Lukas,Robert,21,M,69007,Lukasr@wanadoo.fr,33964752733,BASIC,400.56,8.35,48,PASTRIES,False,07/02/2023 11:39,25/10/2023 13:12
279,Lucas,Martinez,28,F,69001,Lucasmartinez@laposte.net,33721297399,SILVER,726723.7,23.82,17,PASTRIES,True,13/04/2023 13:41,16/04/2023 14:38
283,Hugo,Walker,45,F,69001,Hugowalker@orange.fr,33713528015,GOLD,547.59,18.88,29,PASTRIES,False,13/10/2022 10:44,09/09/2009 11:36
292,Leon,Baker,70,F,69001,Leon_baker@outlook.com,0,GOLD,992.38,21.57,46,PASTRIES,False,02/05/2026 11:51,15/09/2084 15:39
298,Harper,Taylor,52,F,69007,Harpertaylor@outlook.com,33968297551,SILVER,398.3,39.83,10,PASTRIES,True,29/04/2038 10:03,11/02/2023 14:33
302,Mia,Smith,38,M,69002,Mia.smith@icloud.com,+863 (821)-934-4476,GOLD,468.74,66.96,7,PASTRIES,True,25/03/2023 11:49,23/02/2023 9:14
305,Hannah,Allen,32,M,69006,Hallen@hotmail.com,33283315162,SILVER,714.54,59.54,12,PASTRIES,True,20/05/2022 16:55,21/11/2040 9:48
321,Louis,White,45,M,69003,Louis_white@wanadoo.fr,33873035969,BASIC,835.32,59.67,14,PASTRIES,False,11/09/2023 16:20,18/10/2023 10:25
326,Jack,Robert,42,M,69007,jackr@icloud.com,33214359155,GOLD,409.77,27.32,15,PASTRIES,True,13/07/1941 16:45,16/02/2020 11:34
332,Sophia,Lewis,30,F,69007,SLEWIS@GMAIL.COM,33510896001,SILVER,562.25,16.54,34,PASTRIES,True,02/10/2021 16:23,23/02/2023 10:48
333,Olivia,Walker,45,F,69003,oliviawalker@gmx.de,33772430906,SILVER,358.02,10.23,35,PASTRIES,False,18/06/2013 15:38,11/01/2023 16:12
337,Harper,Young,61,M,69006,Harperyoung@mail.com,+2392230020735,GOLD,898.66,47.3,19,PASTRIES,True,07/09/2022 16:50,07/09/1968 13:52
345,Harry,Wright,65,F,69006,harry.wright@protonmail.com,33395506650,SILVER,384.16,1136,48,PASTRIES,True,28/12/2023 15:48,14/04/2023 10:06
347,James,Simon,45,F,69007,JSIMON@YANDEX.COM,33372944931,SILVER,770.58,45.33,17,PASTRIES,False,12/12/2022 13:51,20/03/2017 9:56
357,Lucas,Leroy,19,U,69002,Lleroy@laposte.net,33324667510,BASIC,203.17,8.83,23,PASTRIES,True,20/02/2049 16:24,08/12/1996 9:32
361,Hugo,Hoffmann,54,F,69006,hugoh@yandex.com,33685250185,GOLD,575.38,10212.64,8,PASTRIES,True,13/04/2022 15:50,18/08/2015 11:17
387,Charlotte,Young,60,U,69007,Charlotte_young@wanadoo.fr,33875123203,SILVER,232.28,232.28,1,PASTRIES,True,05/02/2023 12:54,19/11/2038 15:22
391,Amelia,Durand,67,F,69002,AMELIADURAND@HOTMAIL.COM,33284637045,GOLD,437.96,21.9,20,PASTRIES,True,05/03/2021 15:56,30/07/1974 12:08
392,Sophie,Baker,24,M,69007,SOPHIEB@GMX.DE,33784487632,GOLD,83.58,2.04,41,PASTRIES,False,09/01/2021 16:25,28/08/2053 12:48
404,Jack,Rodriguez,45,M,69002,Jackrodriguez@web.de,0,BASIC,240.18,2006.46,17,PASTRIES,True,06/07/2022 9:13,18/03/2023 11:42
417,Ava,Meyer,81,M,69001,avam@icloud.com,33517673179,BASIC,669.71,18.6,36,PASTRIES,True,30/03/1942 13:55,21/11/2031 16:12
423,Harry,Martin,22,M,69002,HARRYM@GMX.DE,33749982028,GOLD,159.73,5.32,30,PASTRIES,True,14/03/2022 15:08,23/12/2023 10:05
429,Emma,Martinez,30,M,69007,emmamartinez@icloud.com,0,SILVER,387.64,35.24,11,PASTRIES,True,04/05/2027 14:10,16/07/2025 15:27
430,Amelia,Thompson,68,F,69001,AMELIAT@GMAIL.COM,33941100749,SILVER,693.65,33.03,21,PASTRIES,False,19/04/2022 10:29,08/09/2023 9:59
433,Alexander,Walker,43,F,69002,ALEXANDER.WALKER@MAIL.COM,33264901336,BASIC,788.81,23.2,34,PASTRIES,False,17/09/2015 11:57,02/05/1920 11:21
445,Emily,Wright,50,F,69003,EMILYWRIGHT@FREE.FR,33538534814,BASIC,549.97,22,25,PASTRIES,True,24/09/2022 13:26,14/03/2018 15:02
455,Ethan,Allen,30,F,69006,Ethan.allen@icloud.com,33634270416,SILVER,1352245.3,17.52,43,PASTRIES,False,07/08/2022 10:16,24/09/2095 13:44
460,Chloe,Miller,45,M,69003,CHLOEM@GMAIL.COM,33797865994,BASIC,848.74,84.87,10,PASTRIES,True,14/07/2021 16:54,22/11/2031 16:02
472,Alexander,Johnson,45,U,69003,Ajohnson@hotmail.com,0,BASIC,617.02,12.59,49,PASTRIES,False,01/01/1989 13:01,01/10/2023 9:53
476,Oliver,Robert,59,M,69002,Oliver.robert@web.de,33353322277,SILVER,135.1,1918.42,10,PASTRIES,True,19/12/2022 9:38,01/09/2025 15:52
481,Mason,Fischer,61,F,69003,masonfischer@web.de,-(709,SILVER,51.55,3.68,14,PASTRIES,False,25/08/2024 15:28,29/05/2030 16:43
485,Isabella,Brown,43,F,69002,ISABELLAB@HOTMAIL.COM,33256443220,GOLD,679.91,16.19,42,PASTRIES,False,21/03/2083 16:35,18/11/2023 12:56
487,Leon,Young,33,F,69003,LEONY@GMX.DE,33923066868,BASIC,837.96,22.05,38,PASTRIES,True,11/08/2061 11:49,02/03/2023 16:45
491,Léa,Durand,20,F,69001,léadurand@hotmail.com,33385748426,GOLD,659.11,54.93,12,PASTRIES,True,24/09/2021 9:18,13/05/2023 14:38
492,Chloé,Baker,29,F,69007,Chloéb@outlook.com,39,BASIC,718.52,37.82,19,PASTRIES,False,09/03/1931 12:31,30/01/2032 15:35
493,Harper,Schulz,52,M,69006,harpers@hotmail.com,33813648401,GOLD,499.36,49.94,10,PASTRIES,False,24/03/2099 13:47,06/07/2020 15:14
497,Mia,Simon,28,M,69006,MIA_SIMON@ICLOUD.COM,33383708400,BASIC,866.56,39.39,22,PASTRIES,True,15/02/2023 16:33,14/03/2023 16:25
505,Paul,Allen,68,F,69001,Paul.allen@yahoo.com,33818529372,GOLD,377.81,31.48,12,PASTRIES,True,18/05/1998 14:49,05/09/2023 14:35
513,Lucas,Moreau,87,F,69003,lucas.moreau@yandex.com,0,SILVER,596.18,22.93,26,PASTRIES,False,03/09/2022 10:16,18/08/2023 16:47
522,Noah,Johnson,40,M,69003,noah.johnson@yahoo.com,33113057235,SILVER,613.71,32.3,19,PASTRIES,False,19/01/2031 10:50,23/06/2023 15:13
523,Emily,Martin,61,M,69001,emilym@hotmail.com,+1219515670889,SILVER,758.95,36.14,21,PASTRIES,True,25/11/2022 9:13,16/01/2049 16:17
526,Leon,Robert,64,M,69001,LEONR@FREE.FR,33238645130,GOLD,280.43,11.22,25,PASTRIES,False,17/06/2023 12:07,14/03/2018 16:39
527,Sophia,Scott,70,U,69007,sscott@yandex.com,33605901846,SILVER,371.33,8.25,45,PASTRIES,False,27/01/1940 12:43,24/10/2023 16:07
538,Chloe,Clark,68,F,69003,CHLOE_CLARK@OUTLOOK.COM,33539210253,BASIC,335.07,33.51,10,PASTRIES,False,27/10/2013 13:50,26/10/2016 11:03
547,Amelia,Simon,28,F,69006,ASIMON@GMAIL.COM,33889058982,GOLD,474.92,22.62,21,PASTRIES,True,28/01/2023 13:16,06/02/2022 12:06
552,Lucas,Smith,65,F,69007,lucassmith@icloud.com,33150713522,BASIC,894.3,18.63,48,PASTRIES,False,30/08/2014 16:05,05/07/1921 13:55
553,Marie,Robinson,61,F,69006,marierobinson@outlook.com,+1524328827200,BASIC,767.73,34.9,22,PASTRIES,False,08/11/2021 11:02,19/07/2030 11:34
555,Louis,Allen,49,F,69003,Louis.allen@outlook.com,33904923584,SILVER,968.11,21.51,45,PASTRIES,False,29/05/2014 11:18,15/03/1933 15:41
563,Isabella,Moreau,27,M,69003,isabella_moreau@orange.fr,33439610541,BASIC,393.76,9.6,41,PASTRIES,True,06/12/2031 12:42,01/11/1969 10:34
564,Emma,Adams,67,F,69002,emmaa@wanadoo.fr,0,GOLD,500.51,41.71,12,PASTRIES,False,23/05/2023 11:13,07/08/2023 12:39
580,Henry,Thompson,66,M,69003,henry_thompson@mail.com,+672 (433)-530-5850,SILVER,955.41,36.75,26,PASTRIES,False,21/09/2021 12:18,09/08/2023 9:11
586,Sophie,Young,64,F,69001,SOPHIE.YOUNG@ORANGE.FR,33939896686,SILVER,101.63,5.35,19,PASTRIES,True,26/03/2058 15:30,13/03/2032 12:27
590,Lucas,Durand,34,M,69002,Ldurand@wanadoo.fr,+5708476701019,BASIC,771.78,2609.96,42,PASTRIES,False,16/05/2027 15:43,26/09/2020 14:24
592,Oliver,Schulz,40,M,69007,Olivers@protonmail.com,28,BASIC,616.08,36.24,17,PASTRIES,False,14/05/2018 14:11,19/07/2023 16:07
595,Liam,Thomas,35,F,69003,Liamthomas@yahoo.com,33257761631,GOLD,569.32,37.95,15,PASTRIES,False,25/12/2021 12:03,10/08/2032 9:29
606,Sophie,Leroy,39,M,69006,sophiel@hotmail.com,33715808950,BASIC,348.65,7.92,44,PASTRIES,False,07/01/2021 11:49,04/11/1905 12:18
608,Chloé,Dubois,63,F,69003,CHLOÉDUBOIS@FREE.FR,33268832922,BASIC,792.18,23.3,34,PASTRIES,True,05/04/2022 10:19,19/09/1984 11:30
628,Lucas,Thompson,67,U,69002,lucas_thompson@outlook.com,33956062404,BASIC,581.91,22.38,26,PASTRIES,True,02/11/2021 16:22,24/04/1940 12:14
630,Oliver,Lewis,45,M,69003,olewis@mail.com,33225973551,BASIC,165911.85,13.2,7,PASTRIES,True,15/05/2022 13:58,05/12/2097 11:30
632,Hugo,Laurent,45,F,69007,hugolaurent@hotmail.com,33813703673,BASIC,811.77,26.19,31,PASTRIES,False,27/10/1909 11:08,12/07/2023 12:59
635,Mason,Young,33,F,69001,mason_young@orange.fr,33690549949,SILVER,67.71,1.61,42,PASTRIES,True,29/03/1979 12:38,16/02/2019 13:11
644,Sophie,Thomas,30,M,69001,sophiethomas@mail.com,33845096384,GOLD,792.77,792.77,1,PASTRIES,False,13/02/2077 11:09,20/11/2023 10:20
646,Chloé,Taylor,22,M,69001,CHLOÉT@ORANGE.FR,33478511524,GOLD,82.28,5.88,14,PASTRIES,True,08/01/2023 10:47,04/06/2023 16:22
650,Amélie,Smith,29,F,69001,ASMITH@YANDEX.COM,33932293527,GOLD,652.54,28.37,23,PASTRIES,False,12/08/1978 15:05,18/09/2023 12:00
679,Leon,Lewis,69,M,69001,LEON.LEWIS@WANADOO.FR,33702716136,GOLD,491.17,11.69,42,PASTRIES,False,04/03/2026 15:15,27/10/2023 16:14
682,Sophie,Brown,69,F,69007,SBROWN@OUTLOOK.COM,33399719569,GOLD,1584249.05,67.89,13,PASTRIES,False,01/10/1961 13:47,15/05/1992 15:29
685,Harper,Clark,45,F,69001,harper.clark@gmx.de,+2882906381961,BASIC,861.32,8735.84,14,PASTRIES,False,15/09/2023 16:53,29/11/2016 11:07
687,Ava,Wilson,32,M,69007,avaw@wanadoo.fr,33323771041,GOLD,938641.4,19.37,27,PASTRIES,False,01/12/2022 13:48,17/05/2083 13:52
688,Amélie,Durand,59,M,69001,AMÉLIEDURAND@YANDEX.COM,33719502107,BASIC,587.45,20.26,29,PASTRIES,True,17/08/2028 9:31,14/03/2027 10:29
693,Harry,Thomas,18,U,69003,hthomas@gmail.com,33949213627,GOLD,180.82,4.31,42,PASTRIES,False,14/01/2021 10:21,16/02/2073 9:13
700,Sophie,Rodriguez,52,F,69002,SOPHIE_RODRIGUEZ@YAHOO.COM,33776397443,BASIC,233.28,6.48,36,PASTRIES,False,23/12/2026 12:48,17/09/2023 14:46
707,Louis,Hoffmann,37,M,69006,Louis_hoffmann@yandex.com,33993478441,SILVER,1033722.55,21.33,27,PASTRIES,True,13/10/2021 9:18,14/10/2032 9:40
713,Noah,Meyer,37,F,69002,nmeyer@free.fr,33885642178,GOLD,521.03,11.84,44,PASTRIES,False,11/06/2021 12:25,20/06/2023 10:08
715,Isabella,Anderson,54,M,69002,isabella_anderson@gmail.com,33927586617,SILVER,636.12,42.41,15,PASTRIES,True,26/10/2032 14:16,18/08/2091 11:40
721,Léa,Schneider,34,M,69006,Léa.schneider@hotmail.com,33616450898,BASIC,411.74,34.31,12,PASTRIES,True,16/04/1919 15:10,03/05/2023 10:28
728,Finn,Lewis,65,M,69001,FINNL@YANDEX.COM,33565712891,BASIC,821.42,24.16,34,PASTRIES,True,04/10/2021 15:27,10/02/2016 14:13
729,Chloe,Walker,55,F,69007,cwalker@icloud.com,--,SILVER,864633.55,53.52,9,PASTRIES,False,26/11/2023 16:22,08/04/2079 13:06
730,Hannah,Laurent,24,F,69003,Hlaurent@gmail.com,14,SILVER,964.61,34.45,28,PASTRIES,True,27/08/2027 13:11,25/01/2020 9:22
731,Harry,Brown,69,M,69001,harrybrown@hotmail.com,)+,SILVER,636.39,27.67,23,PASTRIES,True,08/12/2015 16:16,30/01/2028 15:10
732,Henry,Jackson,47,F,69007,henryjackson@mail.com,33766480166,BASIC,621.27,24.85,25,PASTRIES,True,10/03/1990 14:10,17/04/2023 10:09
737,Amelia,Baker,35,M,69003,AMELIABAKER@WANADOO.FR,33402634481,GOLD,845.86,18,47,PASTRIES,False,17/02/1982 16:49,19/12/2017 14:53
751,Noah,Schmidt,21,M,69003,Nschmidt@mail.com,33340862100,SILVER,240.24,12.64,19,PASTRIES,False,12/11/2022 12:58,23/11/2015 9:49
762,Ethan,Meyer,20,M,69006,EMEYER@OUTLOOK.COM,33604225074,BASIC,817.91,68.16,12,PASTRIES,False,05/12/2021 11:15,10/06/2023 10:18
779,Thomas,Brown,54,F,69007,thomasb@laposte.net,33552872165,SILVER,642.82,42.85,15,PASTRIES,False,22/08/2022 11:02,27/05/2028 12:17
788,Jack,Moore,63,U,69006,JACKMOORE@LAPOSTE.NET,+3145831732797,SILVER,949.89,52.77,18,PASTRIES,False,21/06/2075 10:52,06/12/2025 14:09
794,Sophia,Green,51,F,69003,SOPHIA_GREEN@GMAIL.COM,33832694916,SILVER,472.5,10.74,44,PASTRIES,True,18/12/1988 9:06,20/10/1957 16:32
796,Sophie,Smith,22,M,69002,sophie.smith@gmx.de,33430817313,SILVER,725.19,60.43,12,PASTRIES,True,15/06/2021 10:19,02/02/2023 9:31
798,Chloé,Rodriguez,58,F,69002,crodriguez@yahoo.com,33189685895,GOLD,983157.4,18.26,30,PASTRIES,True,09/10/2029 10:07,18/12/2030 10:19
802,Amélie,Weber,67,F,69003,Amélie.weber@protonmail.com,33104214356,BASIC,496.1,18.37,27,PASTRIES,False,25/08/1909 11:13,26/04/2029 14:59
805,Chloe,Hoffmann,65,F,69006,chloeh@orange.fr,33184634845,SILVER,736.52,17.54,42,PASTRIES,True,09/01/1966 13:30,12/02/2002 14:10
812,Benjamin,Bernard,47,M,69002,Bbernard@orange.fr,33348637349,SILVER,539.54,26.98,20,PASTRIES,True,14/04/2022 15:26,11/10/1929 13:10
127,Hugo,Scott,48,U,69003,Hugos@gmx.de,33499807451,SILVER,72.08,36.04,2,MACARON,True,06/04/2030 14:24,01/06/2018 12:21
138,Olivia,Clark,70,F,69006,Olivia.clark@wanadoo.fr,+9953659644559,SILVER,715.55,14.6,49,MACARON,True,08/07/2021 11:31,26/09/2014 12:24
143,Ethan,Schulz,44,F,69006,ETHANSCHULZ@YANDEX.COM,33722079967,BASIC,443.88,34.14,13,MACARON,False,21/03/2022 13:14,07/12/2023 9:12
148,Chloe,Taylor,29,F,69003,chloet@free.fr,33662680686,BASIC,499.59,62.45,8,MACARON,False,26/03/2023 11:57,18/03/2076 12:55
152,James,Smith,35,F,69006,James_smith@laposte.net,33678413665,GOLD,740.88,21.17,35,MACARON,False,17/06/2026 16:25,13/07/2023 9:53
159,Lukas,Dubois,41,U,69006,ldubois@yahoo.com,33378335390,GOLD,687.82,36.2,19,MACARON,False,27/09/2013 16:25,14/01/2023 11:43
169,Mason,Anderson,45,F,69003,MANDERSON@ORANGE.FR,+9092107462664,SILVER,763.63,20.1,38,MACARON,False,02/07/2022 13:33,27/10/2023 15:24
176,Sophia,Robert,44,F,69003,sophia.robert@protonmail.com,33317382969,SILVER,468.09,12.32,38,MACARON,False,04/05/2021 13:42,26/10/2023 14:10
180,Chloé,Thompson,25,F,69001,Chloét@free.fr,33371492535,SILVER,779.24,70.84,11,MACARON,False,24/02/2024 13:50,24/09/2023 13:18
211,Emily,Hoffmann,35,U,69007,emily.hoffmann@mail.com,33407588643,GOLD,1309039.65,23.52,31,MACARON,True,09/01/2022 13:18,09/03/2023 9:10
228,Harry,Becker,51,F,69001,Harrybecker@outlook.com,33248970596,BASIC,76.29,2.46,31,MACARON,True,25/09/2021 9:17,25/05/2023 11:34
236,Sophie,Jackson,43,F,69001,SOPHIE.JACKSON@ORANGE.FR,33429072985,SILVER,984.99,20.1,49,MACARON,False,18/07/2022 16:43,04/06/2034 11:01
243,Louis,Schulz,68,U,69006,LSCHULZ@LAPOSTE.NET,33835178746,SILVER,1692020.85,39.28,24,MACARON,False,21/02/2022 11:24,30/03/2024 15:33
252,Emma,Smith,63,F,69003,Emmas@mail.com,+356 (937)-673-4525,BASIC,743.9,123.98,6,MACARON,False,02/03/2023 12:04,21/04/1985 15:57
258,Chloé,Weber,27,F,69002,chloé_weber@gmail.com,29,GOLD,896.73,24.24,37,MACARON,False,09/08/2022 12:29,24/12/1920 15:54
289,Emily,Petit,70,U,69001,emilypetit@yandex.com,33193538653,BASIC,740.11,21.77,34,MACARON,False,07/11/2033 11:56,26/07/2023 13:10
295,Sophie,Wright,20,F,69003,swright@gmail.com,33622831254,SILVER,885.3,26.04,34,MACARON,False,30/09/2015 16:23,09/10/2023 15:03
309,Charlotte,Dubois,27,F,69003,cdubois@protonmail.com,33437160598,GOLD,411.14,205.57,2,MACARON,True,27/04/2023 12:48,19/07/2018 14:48
314,Sophie,Adams,39,F,69007,sophie_adams@icloud.com,33354828782,GOLD,80.32,3.09,26,MACARON,False,07/12/2013 15:03,21/12/2023 13:52
322,Hugo,Johnson,26,F,69003,HUGO_JOHNSON@PROTONMAIL.COM,,SILVER,808.22,62.17,13,MACARON,False,17/02/2021 16:42,07/07/2023 15:37
329,Isabella,Martinez,56,F,69006,isabellamartinez@gmx.de,33172115529,BASIC,949.03,30.61,31,MACARON,False,19/12/2021 9:07,05/07/2001 11:29
330,Emma,Thompson,22,F,69002,Ethompson@laposte.net,33640846908,BASIC,167.17,41.79,4,MACARON,False,23/10/2022 13:19,13/07/2023 15:16
364,Mason,Adams,38,F,69002,Masonadams@gmx.de,33712764901,BASIC,953.75,476.88,2,MACARON,False,02/09/2064 9:38,13/02/2033 13:59
369,Emma,Anderson,52,U,69003,emmaanderson@yandex.com,0,GOLD,973.72,74.9,13,MACARON,False,29/12/1946 9:41,29/06/2025 11:17
385,Henry,Brown,45,F,69006,Hbrown@web.de,33410949659,GOLD,194.74,4.75,41,MACARON,False,20/08/2063 13:00,28/05/2023 16:08
